Place ID,latitude,longitude,Restaurant Name,Address,City,State,Country,ZIP Code,Alcohol Availability,Smoking Area,Dress Code,Accessibility,Price Range,Ambience,Area,Other Services,Cuisine Type,Parking Availability,Payment Methods,Opening Hours,Operating Days,User ID,Rating,Food Rating,Service Rating,U latitude,U longitude,Smoking Habit,Drinking Habit,Dress Preference,Preferred Ambience,Transport Mode,Marital Status,People Under Charge,Birth Year,Interest,Personality,Religion,Activity Level,Favorite Color,Weight (kg),Budget,Height (cm),Preferred Payment Method,User Preference
135085,22.150802,-100.98268,Tortas Locas Hipocampo,Venustiano Carranza 719 Centro,San Luis Potosi,San Luis Potosi,Mexico,78000,No Alcohol,Not Permitted,Informal,No Accessibility,Medium,Familiar,Closed,Variety,Fast Food,Public,Cash,00:00-00:00;,Mon;Tue;Wed;Thu;Fri;,U1007,Neutral,Satisfied,Dissatisfied,22.118464,-100.938256,False,Casual drinker,Informal,Solitary,Public,Single,Independent,1989,Variety,Thrifty protector,Catholic,Student,Purple,60,Low,1.59,Cash,Family
135085,22.150802,-100.98268,Tortas Locas Hipocampo,Venustiano Carranza 719 Centro,San Luis Potosi,San Luis Potosi,Mexico,78000,No Alcohol,Not Permitted,Informal,No Accessibility,Medium,Familiar,Closed,Variety,Fast Food,Public,Cash,00:00-00:00;,Mon;Tue;Wed;Thu;Fri;,U1013,Neutral,Satisfied,Dissatisfied,22.174624,-100.993873,False,Abstemious,No preference,Friends,Public,Widow,Independent,1982,Retro,Thrifty protector,Atheist,Professional,Blue,80,Medium,1.75,Cash,Japanese
135085,22.150802,-100.98268,Tortas Locas Hipocampo,Venustiano Carranza 719 Centro,San Luis Potosi,San Luis Potosi,Mexico,78000,No Alcohol,Not Permitted,Informal,No Accessibility,Medium,Familiar,Closed,Variety,Fast Food,Public,Cash,00:00-00:00;,Mon;Tue;Wed;Thu;Fri;,U1001,Dissatisfied,Neutral,Neutral,22.139997,-100.978803,False,Abstemious,Informal,Family,On foot,Single,Independent,1989,Variety,Thrifty protector,Atheist,Student,Black,69,Medium,1.77,Cash,American
135085,22.150802,-100.98268,Tortas Locas Hipocampo,Venustiano Carranza 719 Centro,San Luis Potosi,San Luis Potosi,Mexico,78000,No Alcohol,Not Permitted,Informal,No Accessibility,Medium,Familiar,Closed,Variety,Fast Food,Public,Cash,00:00-00:00;,Mon;Tue;Wed;Thu;Fri;,U1135,Dissatisfied,Dissatisfied,Dissatisfied,22.170396,-100.949936,False,Casual drinker,Informal,Family,On foot,Single,Kids,1988,Variety,Hunter ostentatious,Catholic,Student,Purple,66,Low,1.54,Cash,Organic-Healthy
135085,22.150802,-100.98268,Tortas Locas Hipocampo,Venustiano Carranza 719 Centro,San Luis Potosi,San Luis Potosi,Mexico,78000,No Alcohol,Not Permitted,Informal,No Accessibility,Medium,Familiar,Closed,Variety,Fast Food,Public,Cash,00:00-00:00;,Mon;Tue;Wed;Thu;Fri;,U1032,Neutral,Neutral,Neutral,22.169184,-100.986843,False,Abstemious,Formal,Family,Public,Single,Independent,1989,Variety,Hard worker,Catholic,Student,Blue,40,Medium,1.75,Cash,Mexican
135085,22.150802,-100.98268,Tortas Locas Hipocampo,Venustiano Carranza 719 Centro,San Luis Potosi,San Luis Potosi,Mexico,78000,No Alcohol,Not Permitted,Informal,No Accessibility,Medium,Familiar,Closed,Variety,Fast Food,Public,Cash,00:00-00:00;,Mon;Tue;Wed;Thu;Fri;,U1062,Dissatisfied,Dissatisfied,Dissatisfied,22.195826,-101.006317,False,Casual drinker,Informal,Friends,Car owner,Single,Independent,1985,Variety,Hard worker,Catholic,Student,Yellow,88,Medium,1.68,Cash,Mexican
135085,22.150802,-100.98268,Tortas Locas Hipocampo,Venustiano Carranza 719 Centro,San Luis Potosi,San Luis Potosi,Mexico,78000,No Alcohol,Not Permitted,Informal,No Accessibility,Medium,Familiar,Closed,Variety,Fast Food,Public,Cash,00:00-00:00;,Mon;Tue;Wed;Thu;Fri;,U1092,Dissatisfied,Dissatisfied,Dissatisfied,22.125365,-100.947888,False,Abstemious,Formal,Solitary,Public,Single,Dependent,1990,Variety,Thrifty protector,Catholic,Student,Red,70,Medium,1.69,Cash,Game
135085,22.150802,-100.98268,Tortas Locas Hipocampo,Venustiano Carranza 719 Centro,San Luis Potosi,San Luis Potosi,Mexico,78000,No Alcohol,Not Permitted,Informal,No Accessibility,Medium,Familiar,Closed,Variety,Fast Food,Public,Cash,00:00-00:00;,Mon;Tue;Wed;Thu;Fri;,U1109,Satisfied,Satisfied,Satisfied,22.303308,-101.05468,False,Abstemious,Formal,Solitary,Public,Single,Independent,1989,Eco friendly,Thrifty protector,Catholic,Student,Blue,57,Low,1.72,Cash,Mexican
135085,22.150802,-100.98268,Tortas Locas Hipocampo,Venustiano Carranza 719 Centro,San Luis Potosi,San Luis Potosi,Mexico,78000,No Alcohol,Not Permitted,Informal,No Accessibility,Medium,Familiar,Closed,Variety,Fast Food,Public,Cash,00:00-00:00;,Mon;Tue;Wed;Thu;Fri;,U1098,Neutral,Satisfied,Neutral,22.182571,-100.963232,False,Social drinker,Formal,Family,Public,Single,Independent,1991,Variety,Thrifty protector,Catholic,Student,Green,68,Medium,1.76,Cash,Mexican
135085,22.150802,-100.98268,Tortas Locas Hipocampo,Venustiano Carranza 719 Centro,San Luis Potosi,San Luis Potosi,Mexico,78000,No Alcohol,Not Permitted,Informal,No Accessibility,Medium,Familiar,Closed,Variety,Fast Food,Public,Cash,00:00-00:00;,Mon;Tue;Wed;Thu;Fri;,U1033,Satisfied,Satisfied,Satisfied,22.15,-100.983,False,Social drinker,No preference,Family,On foot,Single,Independent,1991,Variety,Hard worker,Atheist,Student,Yellow,54,Low,1.6,Cash,Mexican
135085,22.150802,-100.98268,Tortas Locas Hipocampo,Venustiano Carranza 719 Centro,San Luis Potosi,San Luis Potosi,Mexico,78000,No Alcohol,Not Permitted,Informal,No Accessibility,Medium,Familiar,Closed,Variety,Fast Food,Public,Cash,00:00-00:00;,Mon;Tue;Wed;Thu;Fri;,U1089,Neutral,Neutral,Neutral,22.162562,-100.99313,True,Casual drinker,Informal,Family,Public,Single,Independent,1990,Variety,Conformist,Catholic,Student,White,54,Low,1.6,Cash,Mexican
135085,22.150802,-100.98268,Tortas Locas Hipocampo,Venustiano Carranza 719 Centro,San Luis Potosi,San Luis Potosi,Mexico,78000,No Alcohol,Not Permitted,Informal,No Accessibility,Medium,Familiar,Closed,Variety,Fast Food,Public,Cash,00:00-00:00;,Mon;Tue;Wed;Thu;Fri;,U1027,Neutral,Neutral,Neutral,22.16515,-100.987015,True,Social drinker,No preference,Family,Public,Single,Independent,1989,Retro,Thrifty protector,Catholic,Student,Purple,60,Low,1.65,Cash,Family
135085,22.150802,-100.98268,Tortas Locas Hipocampo,Venustiano Carranza 719 Centro,San Luis Potosi,San Luis Potosi,Mexico,78000,No Alcohol,Not Permitted,Informal,No Accessibility,Medium,Familiar,Closed,Variety,Fast Food,Public,Cash,00:00-00:00;,Mon;Tue;Wed;Thu;Fri;,U1029,Neutral,Neutral,Neutral,22.151796,-100.989075,True,Casual drinker,Formal,Family,Public,Single,Independent,1990,Variety,Conformist,Catholic,Student,White,58,Low,1.6,Cash,Mexican
135085,22.150802,-100.98268,Tortas Locas Hipocampo,Venustiano Carranza 719 Centro,San Luis Potosi,San Luis Potosi,Mexico,78000,No Alcohol,Not Permitted,Informal,No Accessibility,Medium,Familiar,Closed,Variety,Fast Food,Public,Cash,00:00-00:00;,Mon;Tue;Wed;Thu;Fri;,U1086,Satisfied,Neutral,Neutral,22.157281,-100.98444,False,Social drinker,No preference,Family,Car owner,Single,Independent,1991,Variety,Hunter ostentatious,Catholic,Student,Red,49,Medium,1.59,Cash,Italian
135085,22.150802,-100.98268,Tortas Locas Hipocampo,Venustiano Carranza 719 Centro,San Luis Potosi,San Luis Potosi,Mexico,78000,No Alcohol,Not Permitted,Informal,No Accessibility,Medium,Familiar,Closed,Variety,Fast Food,Public,Cash,00:00-00:00;,Mon;Tue;Wed;Thu;Fri;,U1137,Satisfied,Neutral,Satisfied,22.144803,-100.944623,False,Social drinker,Formal,Family,Public,Single,Independent,1989,Eco friendly,Hard worker,Catholic,Student,Blue,72,Low,1.78,Cash,Mexican
135085,22.150802,-100.98268,Tortas Locas Hipocampo,Venustiano Carranza 719 Centro,San Luis Potosi,San Luis Potosi,Mexico,78000,No Alcohol,Not Permitted,Informal,No Accessibility,Medium,Familiar,Closed,Variety,Fast Food,Public,Cash,00:00-00:00;,Mon;Tue;Wed;Thu;Fri;,U1046,Neutral,Satisfied,Neutral,22.144415,-100.933097,False,Social drinker,No preference,Friends,Car owner,Single,Independent,1990,Retro,Hard worker,Catholic,Student,Black,82,Medium,1.84,Cash,Bar
135085,22.150802,-100.98268,Tortas Locas Hipocampo,Venustiano Carranza 719 Centro,San Luis Potosi,San Luis Potosi,Mexico,78000,No Alcohol,Not Permitted,Informal,No Accessibility,Medium,Familiar,Closed,Variety,Fast Food,Public,Cash,00:00-00:00;,Mon;Tue;Wed;Thu;Fri;,U1090,Satisfied,Satisfied,Satisfied,22.158473,-100.984268,False,Social drinker,No preference,Friends,Car owner,Single,Independent,1988,Variety,Thrifty protector,Catholic,Student,Blue,50,Medium,1.54,Cash,Tex-Mex
135085,22.150802,-100.98268,Tortas Locas Hipocampo,Venustiano Carranza 719 Centro,San Luis Potosi,San Luis Potosi,Mexico,78000,No Alcohol,Not Permitted,Informal,No Accessibility,Medium,Familiar,Closed,Variety,Fast Food,Public,Cash,00:00-00:00;,Mon;Tue;Wed;Thu;Fri;,U1059,Satisfied,Satisfied,Satisfied,18.988278,-99.097023,False,Abstemious,Formal,Friends,On foot,Single,Independent,1987,Technology,Thrifty protector,Catholic,Student,Blue,57,Medium,1.69,Cash,Mexican
135085,22.150802,-100.98268,Tortas Locas Hipocampo,Venustiano Carranza 719 Centro,San Luis Potosi,San Luis Potosi,Mexico,78000,No Alcohol,Not Permitted,Informal,No Accessibility,Medium,Familiar,Closed,Variety,Fast Food,Public,Cash,00:00-00:00;,Mon;Tue;Wed;Thu;Fri;,U1049,Dissatisfied,Dissatisfied,Dissatisfied,22.15,-100.983,False,Casual drinker,Informal,Solitary,Public,Single,Independent,1991,Eco friendly,Hard worker,Atheist,Student,Blue,55,Medium,1.6,Cash,Mexican
135085,22.150802,-100.98268,Tortas Locas Hipocampo,Venustiano Carranza 719 Centro,San Luis Potosi,San Luis Potosi,Mexico,78000,No Alcohol,Not Permitted,Informal,No Accessibility,Medium,Familiar,Closed,Variety,Fast Food,Public,Cash,00:00-00:00;,Mon;Tue;Wed;Thu;Fri;,U1002,Neutral,Neutral,Neutral,22.150087,-100.983325,False,Abstemious,Informal,Family,Public,Single,Independent,1990,Technology,Hunter ostentatious,Catholic,Student,Red,40,Low,1.87,Cash,Mexican
135079,22.156376,-100.998355,Koye Sushi,Nereo Rodriguez Barragan 450 E Centro,San Luis Potosi,San Luis Potosi,Mexico,78000,No Alcohol,Not Permitted,Informal,No Accessibility,High,Familiar,Closed,Variety,Chinese,Public,American Express,13:00-22:30;,Mon;Tue;Wed;Thu;Fri;,U1134,Neutral,Neutral,Satisfied,22.149654,-100.99861,False,Casual drinker,No preference,Family,Public,Single,Independent,1991,Variety,Hard worker,Catholic,Student,Black,52,Medium,1.65,Cash,Mexican
135079,22.156376,-100.998355,Koye Sushi,Nereo Rodriguez Barragan 450 E Centro,San Luis Potosi,San Luis Potosi,Mexico,78000,No Alcohol,Not Permitted,Informal,No Accessibility,High,Familiar,Closed,Variety,Chinese,Public,American Express,13:00-22:30;,Mon;Tue;Wed;Thu;Fri;,U1036,Satisfied,Satisfied,Satisfied,22.160572,-100.989418,False,Social drinker,Informal,Family,Public,Single,Independent,1991,Variety,Hard worker,Catholic,Student,Blue,76,Medium,1.7,Cash,Mexican
135079,22.156376,-100.998355,Koye Sushi,Nereo Rodriguez Barragan 450 E Centro,San Luis Potosi,San Luis Potosi,Mexico,78000,No Alcohol,Not Permitted,Informal,No Accessibility,High,Familiar,Closed,Variety,Chinese,Public,American Express,13:00-22:30;,Mon;Tue;Wed;Thu;Fri;,U1113,Neutral,Satisfied,Neutral,22.137343,-100.913935,False,Casual drinker,Formal,Family,Public,Single,Independent,1990,Variety,Thrifty protector,Catholic,Student,Blue,75,Medium,1.73,Cash,Burgers
135079,22.156376,-100.998355,Koye Sushi,Nereo Rodriguez Barragan 450 E Centro,San Luis Potosi,San Luis Potosi,Mexico,78000,No Alcohol,Not Permitted,Informal,No Accessibility,High,Familiar,Closed,Variety,Chinese,Public,American Express,13:00-22:30;,Mon;Tue;Wed;Thu;Fri;,U1106,Satisfied,Satisfied,Satisfied,18.927072,-99.173584,False,Casual drinker,Informal,Friends,Car owner,Single,Independent,1930,Technology,Hard worker,Catholic,Professional,Blue,65,Medium,1.71,Cash,Barbecue
135079,22.156376,-100.998355,Koye Sushi,Nereo Rodriguez Barragan 450 E Centro,San Luis Potosi,San Luis Potosi,Mexico,78000,No Alcohol,Not Permitted,Informal,No Accessibility,High,Familiar,Closed,Variety,Chinese,Public,American Express,13:00-22:30;,Mon;Tue;Wed;Thu;Fri;,U1009,Neutral,Satisfied,Satisfied,22.159427,-100.990448,False,Abstemious,Formal,Family,On foot,Single,Kids,1991,Variety,Thrifty protector,Catholic,Student,Green,75,Medium,1.78,Cash,Diner
135079,22.156376,-100.998355,Koye Sushi,Nereo Rodriguez Barragan 450 E Centro,San Luis Potosi,San Luis Potosi,Mexico,78000,No Alcohol,Not Permitted,Informal,No Accessibility,High,Familiar,Closed,Variety,Chinese,Public,American Express,13:00-22:30;,Mon;Tue;Wed;Thu;Fri;,U1013,Neutral,Neutral,Neutral,22.174624,-100.993873,False,Abstemious,No preference,Friends,Public,Widow,Independent,1982,Retro,Thrifty protector,Atheist,Professional,Blue,80,Medium,1.75,Cash,Japanese
135079,22.156376,-100.998355,Koye Sushi,Nereo Rodriguez Barragan 450 E Centro,San Luis Potosi,San Luis Potosi,Mexico,78000,No Alcohol,Not Permitted,Informal,No Accessibility,High,Familiar,Closed,Variety,Chinese,Public,American Express,13:00-22:30;,Mon;Tue;Wed;Thu;Fri;,U1032,Satisfied,Satisfied,Dissatisfied,22.169184,-100.986843,False,Abstemious,Formal,Family,Public,Single,Independent,1989,Variety,Hard worker,Catholic,Student,Blue,40,Medium,1.75,Cash,Mexican
135079,22.156376,-100.998355,Koye Sushi,Nereo Rodriguez Barragan 450 E Centro,San Luis Potosi,San Luis Potosi,Mexico,78000,No Alcohol,Not Permitted,Informal,No Accessibility,High,Familiar,Closed,Variety,Chinese,Public,American Express,13:00-22:30;,Mon;Tue;Wed;Thu;Fri;,U1019,Dissatisfied,Dissatisfied,Dissatisfied,22.153385,-100.975294,False,Casual drinker,No preference,Family,Public,Single,Independent,1989,Variety,Thrifty protector,Catholic,Student,Purple,59,Medium,1.6,Cash,Family
135079,22.156376,-100.998355,Koye Sushi,Nereo Rodriguez Barragan 450 E Centro,San Luis Potosi,San Luis Potosi,Mexico,78000,No Alcohol,Not Permitted,Informal,No Accessibility,High,Familiar,Closed,Variety,Chinese,Public,American Express,13:00-22:30;,Mon;Tue;Wed;Thu;Fri;,U1098,Satisfied,Neutral,Neutral,22.182571,-100.963232,False,Social drinker,Formal,Family,Public,Single,Independent,1991,Variety,Thrifty protector,Catholic,Student,Green,68,Medium,1.76,Cash,Mexican
135079,22.156376,-100.998355,Koye Sushi,Nereo Rodriguez Barragan 450 E Centro,San Luis Potosi,San Luis Potosi,Mexico,78000,No Alcohol,Not Permitted,Informal,No Accessibility,High,Familiar,Closed,Variety,Chinese,Public,American Express,13:00-22:30;,Mon;Tue;Wed;Thu;Fri;,U1089,Dissatisfied,Dissatisfied,Dissatisfied,22.162562,-100.99313,True,Casual drinker,Informal,Family,Public,Single,Independent,1990,Variety,Conformist,Catholic,Student,White,54,Low,1.6,Cash,Mexican
135079,22.156376,-100.998355,Koye Sushi,Nereo Rodriguez Barragan 450 E Centro,San Luis Potosi,San Luis Potosi,Mexico,78000,No Alcohol,Not Permitted,Informal,No Accessibility,High,Familiar,Closed,Variety,Chinese,Public,American Express,13:00-22:30;,Mon;Tue;Wed;Thu;Fri;,U1003,Satisfied,Satisfied,Satisfied,22.119847,-100.946527,False,Social drinker,Formal,Family,Public,Single,Independent,1989,Technology,Hard worker,Catholic,Student,Blue,60,Low,1.69,Cash,Mexican
135079,22.156376,-100.998355,Koye Sushi,Nereo Rodriguez Barragan 450 E Centro,San Luis Potosi,San Luis Potosi,Mexico,78000,No Alcohol,Not Permitted,Informal,No Accessibility,High,Familiar,Closed,Variety,Chinese,Public,American Express,13:00-22:30;,Mon;Tue;Wed;Thu;Fri;,U1112,Neutral,Dissatisfied,Dissatisfied,22.143078,-100.908523,True,Casual drinker,Formal,Friends,Car owner,Single,Independent,1991,Variety,Hard worker,Catholic,Student,White,69,Medium,1.69,Cash,Mexican
135079,22.156376,-100.998355,Koye Sushi,Nereo Rodriguez Barragan 450 E Centro,San Luis Potosi,San Luis Potosi,Mexico,78000,No Alcohol,Not Permitted,Informal,No Accessibility,High,Familiar,Closed,Variety,Chinese,Public,American Express,13:00-22:30;,Mon;Tue;Wed;Thu;Fri;,U1097,Satisfied,Neutral,Dissatisfied,22.145471,-100.939588,False,Abstemious,Formal,Family,Public,Single,Independent,1990,Variety,Hard worker,Catholic,Student,Black,58,Medium,1.64,Cash,Mexican
135079,22.156376,-100.998355,Koye Sushi,Nereo Rodriguez Barragan 450 E Centro,San Luis Potosi,San Luis Potosi,Mexico,78000,No Alcohol,Not Permitted,Informal,No Accessibility,High,Familiar,Closed,Variety,Chinese,Public,American Express,13:00-22:30;,Mon;Tue;Wed;Thu;Fri;,U1128,Dissatisfied,Dissatisfied,Dissatisfied,22.187236,-100.994213,False,Casual drinker,No preference,Friends,Public,Single,Independent,1986,Variety,Thrifty protector,Catholic,Student,Red,66,Low,1.72,Cash,Cafeteria
135079,22.156376,-100.998355,Koye Sushi,Nereo Rodriguez Barragan 450 E Centro,San Luis Potosi,San Luis Potosi,Mexico,78000,No Alcohol,Not Permitted,Informal,No Accessibility,High,Familiar,Closed,Variety,Chinese,Public,American Express,13:00-22:30;,Mon;Tue;Wed;Thu;Fri;,U1006,Neutral,Neutral,Neutral,22.15,-100.983,True,Social drinker,No preference,Friends,Car owner,Single,Independent,1989,Variety,Hard worker,Atheist,Student,Blue,75,Medium,1.8,Cash,Mexican
135079,22.156376,-100.998355,Koye Sushi,Nereo Rodriguez Barragan 450 E Centro,San Luis Potosi,San Luis Potosi,Mexico,78000,No Alcohol,Not Permitted,Informal,No Accessibility,High,Familiar,Closed,Variety,Chinese,Public,American Express,13:00-22:30;,Mon;Tue;Wed;Thu;Fri;,U1010,Dissatisfied,Dissatisfied,Dissatisfied,22.190889,-100.998669,False,Social drinker,No preference,Friends,Car owner,Married,Kids,1987,Technology,Hard worker,Atheist,Student,Green,40,Medium,1.67,Cash,Mexican
135075,22.139573,-100.991564,Mariscos El Pescador,Himno Nacional 2104 Tangamanga,San Luis Potosi,San Luis Potosi,Mexico,78269,No Alcohol,Not Permitted,Informal,No Accessibility,Medium,Familiar,Closed,Variety,Seafood,Yes,Cash,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;,U1108,Satisfied,Satisfied,Satisfied,22.143524,-100.987562,False,Abstemious,Informal,Solitary,Public,Single,Independent,1983,Technology,Thrifty protector,Catholic,Student,Blue,76,Medium,1.81,Mastercard eurocard,Cafe-Coffee_Shop
135075,22.139573,-100.991564,Mariscos El Pescador,Himno Nacional 2104 Tangamanga,San Luis Potosi,San Luis Potosi,Mexico,78269,No Alcohol,Not Permitted,Informal,No Accessibility,Medium,Familiar,Closed,Variety,Seafood,Yes,Cash,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;,U1055,Satisfied,Satisfied,Satisfied,22.143289,-100.987683,False,Abstemious,No preference,Family,Car owner,Married,Dependent,1952,Technology,Hard worker,Catholic,Professional,Blue,70,Medium,1.66,Cash,Breakfast-Brunch
135075,22.139573,-100.991564,Mariscos El Pescador,Himno Nacional 2104 Tangamanga,San Luis Potosi,San Luis Potosi,Mexico,78269,No Alcohol,Not Permitted,Informal,No Accessibility,Medium,Familiar,Closed,Variety,Seafood,Yes,Cash,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;,U1134,Satisfied,Neutral,Neutral,22.149654,-100.99861,False,Casual drinker,No preference,Family,Public,Single,Independent,1991,Variety,Hard worker,Catholic,Student,Black,52,Medium,1.65,Cash,Mexican
135075,22.139573,-100.991564,Mariscos El Pescador,Himno Nacional 2104 Tangamanga,San Luis Potosi,San Luis Potosi,Mexico,78269,No Alcohol,Not Permitted,Informal,No Accessibility,Medium,Familiar,Closed,Variety,Seafood,Yes,Cash,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;,U1033,Satisfied,Neutral,Dissatisfied,22.15,-100.983,False,Social drinker,No preference,Family,On foot,Single,Independent,1991,Variety,Hard worker,Atheist,Student,Yellow,54,Low,1.6,Cash,Mexican
135075,22.139573,-100.991564,Mariscos El Pescador,Himno Nacional 2104 Tangamanga,San Luis Potosi,San Luis Potosi,Mexico,78269,No Alcohol,Not Permitted,Informal,No Accessibility,Medium,Familiar,Closed,Variety,Seafood,Yes,Cash,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;,U1003,Satisfied,Satisfied,Satisfied,22.119847,-100.946527,False,Social drinker,Formal,Family,Public,Single,Independent,1989,Technology,Hard worker,Catholic,Student,Blue,60,Low,1.69,Cash,Mexican
135075,22.139573,-100.991564,Mariscos El Pescador,Himno Nacional 2104 Tangamanga,San Luis Potosi,San Luis Potosi,Mexico,78269,No Alcohol,Not Permitted,Informal,No Accessibility,Medium,Familiar,Closed,Variety,Seafood,Yes,Cash,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;,U1091,Satisfied,Satisfied,Satisfied,22.154677,-100.949013,False,Casual drinker,No preference,Family,Car owner,Single,Independent,1989,Eco friendly,Thrifty protector,Atheist,Student,Red,40,Low,1.7,Cash,American
135075,22.139573,-100.991564,Mariscos El Pescador,Himno Nacional 2104 Tangamanga,San Luis Potosi,San Luis Potosi,Mexico,78269,No Alcohol,Not Permitted,Informal,No Accessibility,Medium,Familiar,Closed,Variety,Seafood,Yes,Cash,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;,U1137,Satisfied,Satisfied,Satisfied,22.144803,-100.944623,False,Social drinker,Formal,Family,Public,Single,Independent,1989,Eco friendly,Hard worker,Catholic,Student,Blue,72,Low,1.78,Cash,Mexican
135075,22.139573,-100.991564,Mariscos El Pescador,Himno Nacional 2104 Tangamanga,San Luis Potosi,San Luis Potosi,Mexico,78269,No Alcohol,Not Permitted,Informal,No Accessibility,Medium,Familiar,Closed,Variety,Seafood,Yes,Cash,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;,U1061,Satisfied,Satisfied,Satisfied,22.140388,-100.937321,False,Social drinker,No preference,Friends,Car owner,Single,Independent,1990,Technology,Hard worker,Catholic,Professional,Blue,40,Medium,1.76,Bank debit cards,Mexican
135075,22.139573,-100.991564,Mariscos El Pescador,Himno Nacional 2104 Tangamanga,San Luis Potosi,San Luis Potosi,Mexico,78269,No Alcohol,Not Permitted,Informal,No Accessibility,Medium,Familiar,Closed,Variety,Seafood,Yes,Cash,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;,U1013,Satisfied,Satisfied,Neutral,22.174624,-100.993873,False,Abstemious,No preference,Friends,Public,Widow,Independent,1982,Retro,Thrifty protector,Atheist,Professional,Blue,80,Medium,1.75,Cash,Japanese
135075,22.139573,-100.991564,Mariscos El Pescador,Himno Nacional 2104 Tangamanga,San Luis Potosi,San Luis Potosi,Mexico,78269,No Alcohol,Not Permitted,Informal,No Accessibility,Medium,Familiar,Closed,Variety,Seafood,Yes,Cash,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;,U1059,Satisfied,Satisfied,Neutral,18.988278,-99.097023,False,Abstemious,Formal,Friends,On foot,Single,Independent,1987,Technology,Thrifty protector,Catholic,Student,Blue,57,Medium,1.69,Cash,Mexican
135075,22.139573,-100.991564,Mariscos El Pescador,Himno Nacional 2104 Tangamanga,San Luis Potosi,San Luis Potosi,Mexico,78269,No Alcohol,Not Permitted,Informal,No Accessibility,Medium,Familiar,Closed,Variety,Seafood,Yes,Cash,00:00-23:30;,Mon;Tue;Wed;Thu;Fri;,U1057,Dissatisfied,Neutral,Neutral,22.196624,-100.91217,True,Casual drinker,Formal,Friends,Public,Single,Independent,1989,Technology,Hunter ostentatious,Catholic,Student,Yellow,69,Medium,1.83,Visa,American
